timestamp_s,rate_setpoint,rate,control_output,tracking_error,setpoint_step,source_index
0.42,0.8429091000634732,0.21527792548345892,0.7581696468963705,0.6276311745800143,0.046696400023896634,0
0.44,0.8790200164343391,0.2522471270665736,0.791321269768301,0.6267728893677655,0.03611091637086594,0
0.46,0.9190245646741431,0.2881006934643353,0.8269075207497645,0.6309238712098078,0.04000454823980393,0
0.48,0.9629093460233207,0.323680362548595,0.8671131581014546,0.6392289834747257,0.043884781349177615,0
0.5,0.9962006923550548,0.3603713261660765,0.895877284576436,0.6358293661889783,0.03329134633173414,0
0.52,1.002736669397339,0.39976848465017717,0.8950044316253543,0.6029681847471617,0.006535977042284147,0
0.54,0.9989877752073935,0.4401026988956632,0.8828920308206034,0.5588850763117302,-0.0037488941899455064,0
0.56,1.000011972987119,0.47979950789034265,0.8759190370245777,0.5202124650967764,0.0010241977797256219,0
0.58,1.0002665818677727,0.5205222788527682,0.8685534655574911,0.4797443030150045,0.0002546088806536506,0
0.6,0.9997973978902142,0.5592502686856858,0.8594192495174942,0.4405471292045283,-0.00046918397755857377,0
0.62,1.000078952505834,0.5925896666524819,0.8483523390359646,0.4074892858533521,0.00028155461561985007,0
0.64,0.999996051167075,0.6238024913325457,0.8358946640597283,0.3761935598345293,-8.290133875898942e-05,0
0.66,0.9999815662838376,0.6557553332339798,0.8239828431221294,0.3442262330498578,-1.448488323740893e-05,0
0.68,1.0000147914182778,0.6887290627633598,0.8120413569910587,0.311285728654918,3.3225134440151294e-05,0
0.7000000000000001,0.9999937566539291,0.7190206356514377,0.7999741986358498,0.2809731210024914,-2.1034764348670798e-05,0
0.72,1.0000014427898716,0.742732374901037,0.7880073263199657,0.2572690678888345,7.686135942486239e-06,0
0.74,0.9999991577783509,0.7637504655197007,0.7760018245174432,0.2362486922586502,-2.285011520664071e-06,0
0.76,1.0000013147916544,0.7858029425429885,0.7639984804121889,0.2141983722486659,2.1570133035275774e-06,0
0.78,1.0000016593605352,0.8086057206260386,0.7519945606402926,0.19139593873449656,3.445688807612868e-07,0
0.8,0.9999878126878088,0.8292051550616083,0.7400144245143174,0.17078265762620048,-1.3846672726414155e-05,0
0.8200000000000001,1.0000288838144311,0.8445869108645702,0.7279857109443428,0.15544197294986095,4.107112662232737e-05,0
0.84,0.9999650654698639,0.8577877535457604,0.7159839202229641,0.14217731192410343,-6.381834456725688e-05,0
0.86,0.9999897212097307,0.8718975974928543,0.7040969585775403,0.1280921237168764,2.4655739866874526e-05,0
0.88,1.000156772848217,0.8863750428574552,0.6917931371198827,0.11378172999076186,0.000167051638486293,0
0.9,0.9996069830926191,0.8994585562526647,0.6802116872510893,0.1001484268399544,-0.0005497897555979403,0
0.92,1.0005037527240301,0.9104647094340425,0.6719260099092378,0.09003904328998769,0.000896769631411054,0
0.9400000000000001,1.0000599468371392,0.9199111056280542,0.6641196117103441,0.08014884120908494,-0.0004438058868909689,0
0.96,0.9979847385245167,0.9292922118464788,0.6552403871258664,0.06869252667803794,-0.002075208312622423,0
0.98,1.005315822178713,0.941924332023006,0.6499839542573569,0.06339149015570711,0.007331083654196324,0
1.0,0.9928003455836105,0.947367452435327,0.6372800338219866,0.04543289314828347,-0.012515476595102548,0
1.02,0.9253013741235417,0.9339849005819221,0.604031583896773,-0.00868352645838033,-0.06749897146006878,0
1.04,0.838004616992357,0.9133048213893435,0.5632570582195742,-0.07530020439698659,-0.08729675713118479,0
1.06,0.7600627149820447,0.8955641944565653,0.52582320065244,-0.13550147947452063,-0.07794190201031226,0
1.08,0.6804253013735977,0.8793897747495125,0.48869543543064076,-0.19896447337591483,-0.079637413608447,0
1.1,0.5998095253270177,0.8582024279884508,0.44919523943876677,-0.2583929026614331,-0.08061577604657999,0
1.12,0.5198900748711184,0.8252984372723144,0.404505883966629,-0.30540836240119607,-0.07991945045589932,0
1.1400000000000001,0.43997794248724253,0.7875531527626953,0.3577966263006193,-0.3475752102754528,-0.07991213238387584,0
1.16,0.3609770160936712,0.7518000977656233,0.3122976887361216,-0.39082308167195207,-0.07900092639357131,0
1.18,0.2772924726656007,0.716639447573707,0.26521664204868,-0.4393469749081063,-0.08368454342807052,0
1.2,0.20378729999234446,0.6792278681308894,0.2211564561549805,-0.47544056813854496,-0.07350517267325624,0
1.22,0.1570908998764129,0.6365124253678762,0.1850637778292628,-0.47942152549146333,-0.04669640011593157,0
1.24,0.120979983614759,0.5917967646510711,0.15228870745048936,-0.4708167810363121,-0.036110916261653886,0
1.26,0.0809754354118683,0.5481999125050445,0.11859233558398552,-0.4672244770931762,-0.040004548202890705,0
1.28,0.03709065355966386,0.503502034691304,0.0823131288896892,-0.4664113811316401,-0.043884781852204444,0
1.3,0.0037993084748055837,0.4607386860505319,0.052268571622318016,-0.45693937757572634,-0.03329134508485827,0
1.32,-0.002736670145171468,0.4234056156302484,0.03831862673514111,-0.4261422857754199,-0.006535978619977052,0
1.34,0.001012223798395195,0.3881958755099598,0.030598661062774243,-0.3871836517115646,0.003748893943566663,0
1.36,-1.1967508726572033e-05,0.3522929686217351,0.020239111665808874,-0.35230493613046165,-0.001024191307121767,0
1.3800000000000001,-0.00026659326492991804,0.3151394617093931,0.00917994034577348,-0.315406054974323,-0.000254625756203346,0
1.4000000000000001,0.00020261329315631572,0.28115946493197885,0.001020456662943833,-0.28095685163882256,0.00046920655808623375,0
1.42,-7.894135892948791e-05,0.2551335915117137,-0.0007117429474372491,-0.2552125328706432,-0.00028155465208580364,0
1.44,3.8771289051635585e-06,0.2323011202144682,0.0002544501266369702,-0.23229724308556304,8.281848783465146e-05,0
1.46,1.8589742082711725e-05,0.20819673795878124,3.472011149560384e-06,-0.20817814821669853,1.4712613177548166e-05,0
1.48,-1.4956620360314861e-05,0.1833742073716001,-7.186145779192719e-05,-0.1833891639919604,-3.354636244302659e-05,0
1.5,6.1239933616769836e-06,0.16082065995928138,5.279208717113085e-05,-0.1608145359659197,2.1080613721991845e-05,0
1.52,-5.080404806379517e-07,0.14339283255785143,-1.9915589212221224e-05,-0.14339334059833206,-6.632033842314935e-06,0
1.54,-1.2871352992637482e-06,0.12819861789616893,5.218673593198539e-07,-0.1281999050314682,-7.790948186257965e-07,0
1.56,1.1008020556442046e-06,0.11220142419655145,5.03107411735908e-06,-0.1122003233944958,2.3879373549079526e-06,0
1.58,-4.727904090252857e-07,0.0954056417435441,-3.904242870800042e-06,-0.09540611453395313,-1.5735924646694904e-06,0
1.6,5.3892788208607926e-08,0.08078167282556667,1.5500170395242806e-06,-0.08078161893277847,5.266831972338936e-07,0
1.62,8.84001680358021e-08,0.07142660490225221,-9.629273755338256e-08,-0.07142651650208418,3.450737982719417e-08,0
1.6400000000000001,-8.077511101025411e-08,0.0641999672023116,-3.499311251103765e-07,-0.06420004797742261,-1.691752790460562e-07,0
1.6600000000000001,3.633890763169913e-08,0.05609889406924444,2.8788703007086203e-07,-0.05609885773033681,1.1711401864195325e-07,0
1.68,-5.185650047121232e-09,0.04767683072010157,-1.2002232614968288e-07,-0.04767683590575162,-4.152455767882036e-08,0
1.7,-6.014220498011186e-09,0.04041060264267436,1.1384246622025524e-08,-0.04041060865689486,-8.285704508899536e-10,0
1.72,5.9089804102527686e-09,0.03570585895667265,2.4158853647375457e-08,-0.03570585304769224,1.1923200908263954e-08,0
1.74,-2.7815109462231133e-09,0.03210004960634677,-2.116469132854988e-08,-0.032100052387857715,-8.690491356475882e-09,0
1.76,4.714710485492343e-10,0.028050787598309517,9.250326315417588e-09,-0.028050787126838467,3.252981994772348e-09,0
1.78,4.0460788500103036e-10,0.02383958188595993,-1.1559487561556828e-09,-0.023839581481352044,-6.686316354820399e-11,0
1.8,-4.3090286695836083e-10,0.020200393930559765,-1.6536711835516799e-09,-0.02020039436146263,-8.355107519593912e-10,0
1.82,2.1208419694678232e-10,0.017858329819593226,1.551264267603494e-09,-0.01785832960750903,6.429870639051431e-10,0
1.84,-4.129606255000516e-11,0.01605517841216715,-7.098649966978497e-10,-0.016055178453463215,-2.533802594967875e-10,0
1.86,-2.685178248551689e-11,0.013990964731610388,1.0855183017398972e-10,-0.013990964758462171,1.4444280064488273e-11,0
1.8800000000000001,3.1320972128733906e-11,0.01199522753054439,1.120639279219199e-10,-0.011995227499223418,5.8172754614250795e-11,0
1.9000000000000001,1.2133419402862227e-05,2.0202201489322372e-07,1.2107998206064381e-05,1.1931397387969004e-05,0.0,1
1.9200000000000002,-2.8972214598795656e-05,-1.0339687981229781e-05,-2.8787053455386074e-05,-1.8632526617565873e-05,-4.110563400165788e-05,1
1.9400000000000002,3.5015305247231086e-05,1.3079596669858341e-06,3.4600044044670066e-05,3.3707345580245255e-05,6.398751984602674e-05,1
1.9600000000000002,1.0242451361233438e-05,4.7626379253754237e-05,1.0702994382758216e-05,-3.73839278925208e-05,-2.4772853885997648e-05,1
1.9800000000000002,-0.00015676766256581033,-0.00013836092470086994,-0.00015650730905441762,-1.84067378649404e-05,-0.00016701011392704379,1
2.0,0.0003930229215996739,0.00020356005460682976,0.0003906158804399916,0.00018946286699284413,0.0005497905841654842,1
2.02,-0.0005037586330098615,0.0017497627546563272,-0.0004981027868201693,-0.0022535213876661887,-0.0008967815546095354,1
2.04,-5.9944055623788054e-05,0.0038919907491313235,-6.66385428137828e-05,-0.003951934804755111,0.00044381457738607347,1
2.06,0.0020152610039989283,0.0059054367738787805,0.0020128739890908675,-0.003890175769879852,0.0020752050596227166,1
2.08,-0.0053158225832985895,0.007251169213146234,-0.0052846726722348535,-0.012566991796444823,-0.007331083587297518,1
2.1,0.007199654847280426,0.010214613498349144,0.007122853215274193,-0.003014958651068718,0.012515477430579016,1
2.12,0.07469862566432484,0.01678102454480922,0.07479517260044616,0.05791760111951562,0.06749897081704441,1
2.14,0.16199538304911937,0.025096845291976318,0.16201229938007383,0.13689853775714306,0.08729675738479453,1
2.16,0.23993728504449324,0.03307273997412844,0.2395361432622778,0.2068645450703648,0.07794190199537387,1
2.18,0.3195746985952823,0.03911579737969026,0.3206145135109927,0.280458901215592,0.07963741355078907,1
2.2,0.40019047468969626,0.04963278226130881,0.39880766828673475,0.35055769242838747,0.08061577609441395,1
2.22,0.4801099251229688,0.07173855541619231,0.465099052051509,0.40837136970677645,0.07991945043327253,1
2.24,0.5600220575153612,0.09835010020472032,0.5276085771847572,0.4616719573106408,0.07991213239239237,1
2.2600000000000002,0.6390229839054143,0.12311228069000243,0.5913364614658863,0.5159107032154119,0.07900092639005318,1
2.2800000000000002,0.7227075273259245,0.1470835893573239,0.6580188170887447,0.5756239379686006,0.08368454342051013,1
2.3000000000000003,0.7962127000395766,0.17376816430482656,0.7171946911140141,0.62244453573475,0.07350517271365209,1
2.3200000000000003,0.8429091000634732,0.2066668084641205,0.7581696468963705,0.6362422915993526,0.046696400023896634,1
2.3400000000000003,0.8790200164343391,0.2421572419839106,0.791321269768301,0.6368627744504285,0.03611091637086594,1
2.3600000000000003,0.9190245646741431,0.27657666572576173,0.8269075207497645,0.6424478989483813,0.04000454823980393,1
2.38,0.9629093460233207,0.31073314804665114,0.8671131581014546,0.6521761979766696,0.043884781349177615,1
2.4000000000000004,0.9962006923550548,0.34595647311943334,0.895877284576436,0.6502442192356215,0.03329134633173414,1
2.42,1.002736669397339,0.38377774526417,0.8950044316253543,0.618958924133169,0.006535977042284147,1
2.4400000000000004,0.9989877752073935,0.42249859093983666,0.8828920308206034,0.5764891842675568,-0.0037488941899455064,1
2.46,1.000011972987119,0.46060752757472895,0.8759190370245777,0.5394044454123901,0.0010241977797256219,1
2.48,1.0002665818677727,0.49970138769865763,0.8685534655574911,0.5005651941691152,0.0002546088806536506,1
2.5,0.9997973978902142,0.5368802579382583,0.8594192495174942,0.4629171399519558,-0.00046918397755857377,1
2.52,1.000078952505834,0.5688860799863827,0.8483523390359646,0.43119287251945126,0.00028155461561985007,1
2.54,0.999996051167075,0.5988503916792436,0.8358946640597283,0.40114565948783143,-8.290133875898942e-05,1
2.56,0.9999815662838376,0.6295251199046207,0.8239828431221294,0.37045644637921693,-1.448488323740893e-05,1
2.58,1.0000147914182778,0.6611799002528251,0.8120413569910587,0.3388348911654526,3.3225134440151294e-05,1
2.6,0.9999937566539291,0.6902598102253802,0.7999741986358498,0.3097339464285489,-2.1034764348670798e-05,1
2.62,1.0000014427898716,0.7130230799049957,0.7880073263199657,0.2869783628848759,7.686135942486239e-06,1
2.64,0.9999991577783509,0.7332004468989126,0.7760018245174432,0.2667987108794383,-2.285011520664071e-06,1
2.66,1.0000013147916544,0.754370824841269,0.7639984804121889,0.2456304899503854,2.1570133035275774e-06,1
2.68,1.0000016593605352,0.7762614918009968,0.7519945606402926,0.2237401675595384,3.445688807612868e-07,1
2.7,0.9999878126878088,0.7960369488591439,0.7400144245143174,0.2039508638286649,-1.3846672726414155e-05,1
2.72,1.0000288838144311,0.8108034344299873,0.7279857109443428,0.18922544938444386,4.107112662232737e-05,1
2.74,0.9999650654698639,0.8234762434039302,0.7159839202229641,0.17648882206593364,-6.381834456725688e-05,1
2.7600000000000002,0.9999897212097307,0.83702169359314,0.7040969585775403,0.16296802761659068,2.4655739866874526e-05,1
2.7800000000000002,1.000156772848217,0.8509200411431572,0.6917931371198827,0.1492367317050598,0.000167051638486293,1
2.8000000000000003,0.9996069830926191,0.8634802140025579,0.6802116872510893,0.13612676909006116,-0.0005497897555979403,1
2.8200000000000003,1.0005037527240301,0.8740461210566808,0.6719260099092378,0.12645763166734936,0.000896769631411054,1
2.8400000000000003,1.0000599468371392,0.8831146614029319,0.6641196117103441,0.11694528543420724,-0.0004438058868909689,1
2.8600000000000003,0.9979847385245167,0.8921205233726197,0.6552403871258664,0.10586421515189703,-0.002075208312622423,1
2.88,1.005315822178713,0.9042473587420856,0.6499839542573569,0.10106846343662745,0.007331083654196324,1
2.9000000000000004,0.9928003455836105,0.9094727543379142,0.6372800338219866,0.08332759124569633,-0.012515476595102548,1
2.92,0.9253013741235417,0.8966255045586453,0.604031583896773,0.028675869564896428,-0.06749897146006878,1
2.9400000000000004,0.838004616992357,0.8767726285337696,0.5632570582195742,-0.03876801154141263,-0.08729675713118479,1
2.96,0.7600627149820447,0.8597416266783028,0.52582320065244,-0.09967891169625809,-0.07794190201031226,1
2.9800000000000004,0.6804253013735977,0.8442141837595324,0.48869543543064076,-0.1637888823859347,-0.079637413608447,1
3.0,0.5998095253270177,0.8238743308689127,0.44919523943876677,-0.224064805541895,-0.08061577604657999,1
3.0200000000000005,0.5198900748711184,0.792286499781422,0.404505883966629,-0.2723964249103036,-0.07991945045589932,1
3.04,0.43997794248724253,0.7560510266521872,0.3577966263006193,-0.3160730841649446,-0.07991213238387584,1
3.06,0.3609770160936712,0.7217280938549985,0.3122976887361216,-0.36075107776132725,-0.07900092639357131,1
3.08,0.2772924726656007,0.6879738696707587,0.26521664204868,-0.410681397005158,-0.08368454342807052,1
3.1,0.20378729999234446,0.6520587534056539,0.2211564561549805,-0.44827145341330943,-0.07350517267325624,1
3.12,0.1570908998764129,0.6110519283531611,0.1850637778292628,-0.45396102847674824,-0.04669640011593157,1
3.14,0.120979983614759,0.5681248940650282,0.15228870745048936,-0.44714491045026916,-0.036110916261653886,1
3.16,0.0809754354118683,0.5262719160048426,0.11859233558398552,-0.4452964805929743,-0.040004548202890705,1
3.18,0.03709065355966386,0.4833619533036519,0.0823131288896892,-0.44627129974398805,-0.043884781852204444,1
3.2,0.0037993084748055837,0.44230913860851073,0.052268571622318016,-0.43850983013370515,-0.03329134508485827,1
3.22,-0.002736670145171468,0.4064693910050383,0.03831862673514111,-0.4092060611502098,-0.006535978619977052,1
3.24,0.001012223798395195,0.37266804048956137,0.030598661062774243,-0.37165581669116615,0.003748893943566663,1
3.2600000000000002,-1.1967508726572033e-05,0.3382012498768657,0.020239111665808874,-0.33821321738559224,-0.001024191307121767,1
3.2800000000000002,-0.00026659326492991804,0.30253388324101743,0.00917994034577348,-0.3028004765059473,-0.000254625756203346,1
3.3000000000000003,0.00020261329315631572,0.26991308633469957,0.001020456662943833,-0.2697104730415433,0.00046920655808623375,1
3.3200000000000003,-7.894135892948791e-05,0.24492824785124517,-0.0007117429474372491,-0.24500718921017467,-0.00028155465208580364,1
3.34,3.8771289051635585e-06,0.22300907540588938,0.0002544501266369702,-0.22300519827698423,8.281848783465146e-05,1
3.3600000000000003,1.8589742082711725e-05,0.19986886844042995,3.472011149560384e-06,-0.19985027869834723,1.4712613177548166e-05,1
3.38,-1.4956620360314861e-05,0.17603923907673608,-7.186145779192719e-05,-0.17605419569709638,-3.354636244302659e-05,1
3.4000000000000004,6.1239933616769836e-06,0.15438783356091013,5.279208717113085e-05,-0.15438170956754846,2.1080613721991845e-05,1
3.42,-5.080404806379517e-07,0.1376571192555373,-1.9915589212221224e-05,-0.13765762729601794,-6.632033842314935e-06,1
3.4400000000000004,-1.2871352992637482e-06,0.12307067318032217,5.218673593198539e-07,-0.12307196031562143,-7.790948186257965e-07,1
3.46,1.1008020556442046e-06,0.1077133672286894,5.03107411735908e-06,-0.10771226642663376,2.3879373549079526e-06,1
3.4800000000000004,-4.727904090252857e-07,0.09158941607380233,-3.904242870800042e-06,-0.09158988886421136,-1.5735924646694904e-06,1
3.5,5.3892788208607926e-08,0.07755040591254399,1.5500170395242806e-06,-0.07755035201975578,5.266831972338936e-07,1
3.5200000000000005,8.84001680358021e-08,0.06856954070616211,-9.629273755338256e-08,-0.06856945230599408,3.450737982719417e-08,1
3.54,-8.077511101025411e-08,0.061631968514219114,-3.499311251103765e-07,-0.061632049289330124,-1.691752790460562e-07,1
3.5600000000000005,3.633890763169913e-08,0.053854938306474656,2.8788703007086203e-07,-0.05385490196756702,1.1711401864195325e-07,1
3.58,-5.185650047121232e-09,0.04576975749129751,-1.2002232614968288e-07,-0.04576976267694756,-4.152455767882036e-08,1
3.6,-6.014220498011186e-09,0.03879417853696737,1.1384246622025524e-08,-0.03879418455118787,-8.285704508899536e-10,1
3.62,5.9089804102527686e-09,0.034277624598405734,2.4158853647375457e-08,-0.034277618689425325,1.1923200908263954e-08,1
3.64,-2.7815109462231133e-09,0.030816047622092897,-2.116469132854988e-08,-0.030816050403603842,-8.690491356475882e-09,1
3.66,4.714710485492343e-10,0.026928756094377136,9.250326315417588e-09,-0.026928755622906086,3.252981994772348e-09,1
3.68,4.0460788500103036e-10,0.022885998610521534,-1.1559487561556828e-09,-0.02288599820591365,-6.686316354820399e-11,1
3.7,-4.3090286695836083e-10,0.01939237817333737,-1.6536711835516799e-09,-0.019392378604240236,-8.355107519593912e-10,1
3.72,2.1208419694678232e-10,0.0171439966268095,1.551264267603494e-09,-0.0171439964147253,6.429870639051431e-10,1
3.74,-4.129606255000516e-11,0.015412971275680466,-7.098649966978497e-10,-0.015412971316976528,-2.533802594967875e-10,1
3.7600000000000002,-2.685178248551689e-11,0.013431326142345969,1.0855183017398972e-10,-0.013431326169197752,1.4444280064488273e-11,1
3.7800000000000002,3.1320972128733906e-11,0.011515418429322613,1.120639279219199e-10,-0.011515418398001642,5.8172754614250795e-11,1
