timestamp_s,rate_setpoint,rate,control_output,tracking_error,setpoint_step,source_index
1.02,0.9441053600734313,0.9316174487361553,0.6169468937609663,0.012487911337276003,-0.050395158895901404,0
1.04,0.8785145908332501,0.9194558679367546,0.5917181725305514,-0.04094127710350448,-0.06559076924018115,0
1.06,0.8195413657081918,0.9094574973946026,0.5674041516745993,-0.08991613168641077,-0.058973225125058315,0
1.08,0.7616672007185357,0.9016302259772799,0.5456622522655991,-0.13996302525874427,-0.05787416498965614,0
1.1,0.6980111126832971,0.8878418388135798,0.5178038277855147,-0.18983072613028273,-0.06365608803523859,0
1.12,0.6212988010985212,0.8595903538809545,0.47358145824471015,-0.2382915527824333,-0.07671231158477587,0
1.1400000000000001,0.5395004631963283,0.8254576860266327,0.4234056815799237,-0.28595722283030445,-0.08179833790219293,0
1.16,0.4604995368045162,0.7936545691789867,0.3761167958555598,-0.3331550323744705,-0.07900092639181205,0
1.18,0.3787011988942848,0.7630612339611209,0.32782695070209256,-0.38436003506683614,-0.08179833791023144,0
1.2,0.30198888734102036,0.7286686869816599,0.2803995965808629,-0.4266797996406395,-0.07671231155326441,0
1.22,0.2383327992358475,0.6849188914014555,0.2355753252102558,-0.44658609216560796,-0.06365608810517287,0
1.24,0.1804586343296261,0.6376450326860907,0.19207973336593942,-0.45718639835646463,-0.05787416490622138,0
1.26,0.12148540923049381,0.5922027273736489,0.14879333663413993,-0.4707173181431551,-0.058973225099132304,0
1.28,0.05589463961199438,0.5455412349950137,0.10183358783170832,-0.48964659538301936,-0.06559076961849943,0
1.3,0.005499481661042994,0.5007086113323158,0.06295727050112401,-0.49520912967127284,-0.05039515795095139,0
1.32,-0.004026246364235028,0.4614174146768496,0.04579032863630843,-0.46544366104108464,-0.009525728025278023,0
1.34,0.0015137424011970638,0.4241952742108469,0.036798020024242116,-0.42268153180964985,0.005539988765432092,0
1.36,-3.595578217518167e-05,0.3862901819132941,0.024279661628228737,-0.3863261376954693,-0.0015496981833722455,0
1.3800000000000001,-0.0003851759489698892,0.34714164751228416,0.010999691024556724,-0.347526823461254,-0.0003492201667947075,0
1.4000000000000001,0.00029781810737799467,0.31115884854354564,0.0012386697882856054,-0.31086103043616764,0.0006829940563478839,0
1.42,-0.00011785451074764921,0.28313297128392756,-0.0008602316005109771,-0.2832508257946752,-0.0004156726181256439,0
1.44,7.059790133198603e-06,0.2583021338137784,0.0003060874621303529,-0.2582950740236452,0.0001249143008808478,0
1.46,2.680252366497135e-05,0.2321968853328184,5.278999952537954e-06,-0.23217008280915344,1.9742733531772746e-05,0
1.48,-2.1964417479555248e-05,0.20537039471394725,-8.726915853997201e-05,-0.2053923591314268,-4.87669411445266e-05,0
1.5,9.12870638226961e-06,0.18083017821325287,6.382190970753047e-05,-0.18082104950687058,3.109312386182486e-05,0
1.52,-8.473053034044724e-07,0.16138091504878016,-2.3969364840356525e-05,-0.16138176235408355,-9.976011685674083e-06,0
1.54,-1.8513645046182394e-06,0.14419633546672386,5.50754448057626e-07,-0.14419818683122848,-1.004059201213767e-06,0
1.56,1.615079502135216e-06,0.1262514538354723,6.112970945984353e-06,-0.12624983875597015,3.4664440067534554e-06,0
1.58,-7.037699000226332e-07,0.10727662214304484,-4.721137108305828e-06,-0.10727732591294487,-2.3188494021578492e-06,0
1.6,8.662274880329839e-08,0.09095229252606146,1.8663732320673702e-06,-0.09095220590331266,7.903926488259316e-07,0
1.62,1.2680112550206756e-07,0.08130558089537615,-1.1048966065819904e-07,-0.08130545409425065,4.0178376698769165e-08,0
1.6400000000000001,-1.1840051562988523e-07,0.07425266092623548,-4.254317009635146e-07,-0.0742527793267511,-2.4520164113195277e-07,0
1.6600000000000001,5.402146378093905e-08,0.06604732311195183,3.482101581881885e-07,-0.06604726909048805,1.7242197941082428e-07,0
1.68,-8.166276996519609e-09,0.05779324103719681,-1.445789239856887e-07,-0.057793249203473805,-6.218774077745865e-08,0
1.7,-8.598795845471565e-09,0.05025006026169425,1.332654816232411e-08,-0.05025006886049009,-4.325188489519565e-10,0
1.72,8.653069065773131e-09,0.043822295382744944,2.939109433255649e-08,-0.04382228672967588,1.7251864911244696e-08,0
1.74,-4.1299507295615595e-09,0.03804853363006101,-2.560602778914586e-08,-0.03804853776001174,-1.278301979533469e-08,0
1.76,7.328378028889643e-10,0.032103158627342476,1.114721558928265e-08,-0.03210315789450467,4.8627885324505236e-09,0
1.78,5.762261080922362e-10,0.02571926451434869,-1.365423894000868e-09,-0.025719263938122582,-1.5661169479672816e-10,0
1.8,-6.303850556986487e-10,0.02037026196186794,-2.013389569066079e-09,-0.020370262592252997,-1.2066111637908848e-09,0
1.82,3.145377797713899e-10,0.01772877016063997,1.877280112866572e-09,-0.01772876984610219,9.449228354700386e-10,0
1.84,-6.360771017904797e-11,0.01610945860124066,-8.557354726962193e-10,-0.01610945866484837,-3.7814548995043787e-10,0
1.86,-3.8056790519117114e-11,0.01397898797678097,1.2888576214314518e-10,-0.01397898801483776,2.5550919659930857e-11,0
1.8800000000000001,4.5773572702362736e-11,0.01199432595794557,1.3656695697351636e-10,-0.011994325912171998,8.383036322147985e-11,0
1.9000000000000001,9.128706382269594e-06,-9.191126006877113e-08,1.0297627396630098e-05,9.220617642338365e-06,0.0,1
1.9200000000000002,-2.1964417479555234e-05,-9.62178528827135e-06,-2.4537400191085876e-05,-1.2342632191283884e-05,-3.109312386182483e-05,1
1.9400000000000002,2.680252366497138e-05,4.156258673547664e-07,2.9576536064600827e-05,2.6386897797616613e-05,4.876694114452661e-05,1
1.9600000000000002,7.059790133198468e-06,4.744040439658466e-05,8.891453974035156e-06,-4.038061426338619e-05,-1.9742733531772912e-05,1
1.9800000000000002,-0.00011785451074764897,-0.00013457199308266905,-0.0001330767128413345,1.671748233502008e-05,-0.00012491430088084742,1
2.0,0.00029781810737799445,0.00019383484546047552,0.00033290557989839155,0.00010398326191751893,0.0004156726181256434,1
2.02,-0.00038517594896988946,0.0017625595341582041,-0.0004256433466574652,-0.0021477354831280935,-0.000682994056347884,1
2.04,-3.5955782175179935e-05,0.003892563516810712,-5.3685854206254055e-05,-0.003928519298985892,0.0003492201667947095,1
2.06,0.00151374240119706,0.0058568535143597045,0.0017111075939072325,-0.004343111113162644,0.0015496981833722399,1
2.08,-0.004026246364235025,0.007382525957585261,-0.004503286618647042,-0.011408772321820287,-0.005539988765432085,1
2.1,0.005499481661042999,0.010032243299115728,0.006084902682929459,-0.00453276163807273,0.009525728025278023,1
2.12,0.05589463961199434,0.015000695066062011,0.0635337393618851,0.04089394454593233,0.05039515795095134,1
2.14,0.12148540923049381,0.02120997671574451,0.13771430201739504,0.1002754325147493,0.06559076961849947,1
2.16,0.1804586343296261,0.027265751308271406,0.20375002023347974,0.1531928830213547,0.058973225099132304,1
2.18,0.2383327992358476,0.03157547047119699,0.2721118065831633,0.2067573287646506,0.05787416490622149,1
2.2,0.30198888734102036,0.03985070649301877,0.33958417575549726,0.2621381808480016,0.06365608810517276,1
2.22,0.37870119889428455,0.058429167353887625,0.40044689585711946,0.3202720315403969,0.07671231155326419,1
2.24,0.4604995368045162,0.08102246444941952,0.45978203441183335,0.3794770723550967,0.08179833791023167,1
2.2600000000000002,0.5395004631963283,0.10199297935906111,0.5199269711095929,0.4375074838372672,0.07900092639181205,1
2.2800000000000002,0.6212988010985214,0.12213256965786426,0.5804170112946467,0.4991662314406572,0.08179833790219315,1
2.3000000000000003,0.6980111126832971,0.14496845511142434,0.6392956439235721,0.5530426575718728,0.07671231158477565,1
2.3200000000000003,0.7616672007185354,0.1740171043537715,0.6966853148243929,0.587650096364764,0.06365608803523837,1
2.3400000000000003,0.8195413657081918,0.205677328077156,0.7519415515932879,0.6138640376310358,0.05787416498965636,1
2.3600000000000003,0.8785145908332501,0.23630459288140931,0.8063895602567595,0.6422099979518407,0.058973225125058315,1
2.38,0.9441053600734313,0.2664387571252652,0.8682882131784919,0.677666602948166,0.06559076924018115,1
2.4000000000000004,0.9945005189693326,0.29814798863012515,0.9141949583904021,0.6963525303392074,0.05039515889590129,1
2.42,1.0040262457880265,0.33370595249307355,0.9162863682343161,0.6703202932949529,0.009525726818693903,1
2.4400000000000004,0.998486256865955,0.3707042130884257,0.9023913641009018,0.6277820437775293,-0.005539988922071415,1
2.46,1.000035959912129,0.4069426785550947,0.8959444721614784,0.5930932813570342,0.001549703046173856,1
2.48,1.0003851672959017,0.443754093481562,0.8886707326221144,0.5566310738143396,0.00034920738377275384,1
2.5,0.9997021904914165,0.47963585397956027,0.8793246238184405,0.5200663365118563,-0.000682976804485147,1
2.52,1.0001178626770257,0.5129464577168809,0.8683912135432945,0.4871714049601449,0.00041567218560922825,1
2.54,0.9999928861884029,0.5451881054183583,0.8558912927842295,0.4548047807700446,-0.00012497648862286326,1
2.56,0.9999733158768508,0.5776834258748957,0.8439748130874329,0.42228989000195505,-1.9570311552086217e-05,1
2.58,1.0000218376163543,0.6112312813049599,0.8320484137433307,0.3887905563113945,4.852173950353755e-05,1
2.6,0.999990784670869,0.6422881212021689,0.8199706241727419,0.35770266346870006,-3.105294548533255e-05,1
2.62,1.0000015510752034,0.6669240577928817,0.8080089129837047,0.3330774932823217,1.0766404334394686e-05,1
2.64,1.0000002362850027,0.6890387731091099,0.7960010939459017,0.3109614631758928,-1.3147902007126788e-06,1
2.66,1.0000002362850025,0.7121804836662702,0.7839969490991574,0.28781975261873227,-2.220446049250313e-16,1
2.68,1.0000015510752034,0.7358161530510148,0.7720023250905966,0.2641853980241886,1.3147902009347234e-06,1
2.7,0.999990784670869,0.7578019069500812,0.759997443424415,0.2421888777207878,-1.0766404334394686e-05,1
2.72,1.0000218376163543,0.7761258506219775,0.74800455276217,0.22389598699437685,3.105294548533255e-05,1
2.74,0.9999733158768508,0.7928082875139142,0.7359943533364148,0.2071650283629366,-4.852173950353755e-05,1
2.7600000000000002,0.9999928861884031,0.8100929088961366,0.7239990273721684,0.1898999772922665,1.957031155230826e-05,1
2.7800000000000002,1.0001178626770255,0.8279842502541335,0.7120239245484453,0.17213361242289205,0.00012497648862241917,1
2.8000000000000003,0.9997021904914166,0.8441444254638794,0.6999374046606377,0.15555776502753726,-0.0004156721856088952,1
2.8200000000000003,1.0003851672959017,0.8568551144226755,0.6880842594597327,0.14353005287322618,0.000682976804485036,1
2.8400000000000003,1.000035959912129,0.8677004897454439,0.6759984585034741,0.132335470166685,-0.00034920738377275384,1
2.8600000000000003,0.9984862568659552,0.8788274727904866,0.6636946668869457,0.1196587840754686,-0.0015497030461737449,1
2.88,1.0040262457880262,0.8923635941587682,0.6528444621035956,0.11166265162925804,0.005539988922071082,1
2.9000000000000004,0.9945005189693327,0.9003626861526612,0.6388018637483845,0.09413783281667143,-0.00952572681869357,1
2.92,0.9441053600734313,0.8943527507867091,0.6169468937609663,0.049752609286722205,-0.050395158895901404,1
2.9400000000000004,0.8785145908332501,0.8826776332192845,0.5917181725305514,-0.004163042386034377,-0.06559076924018115,1
2.96,0.8195413657081918,0.8730791974988186,0.5674041516745993,-0.053537831790626766,-0.058973225125058315,1
2.9800000000000004,0.7616672007185357,0.8655650169381887,0.5456622522655991,-0.103897816219653,-0.05787416498965614,1
3.0,0.6980111126832971,0.8523281652610365,0.5178038277855147,-0.15431705257773942,-0.06365608803523859,1
3.0200000000000005,0.6212988010985212,0.8252067397257163,0.47358145824471015,-0.20390793862719514,-0.07671231158477587,1
3.04,0.5395004631963283,0.7924393785855675,0.4234056815799237,-0.2529389153892392,-0.08179833790219293,1
3.06,0.4604995368045162,0.7619083864118272,0.3761167958555598,-0.301408849607311,-0.07900092639181205,1
3.08,0.3787011988942848,0.7325387846026761,0.32782695070209256,-0.3538375857083913,-0.08179833791023144,1
3.1,0.30198888734102036,0.6995219395023938,0.2803995965808629,-0.39753305216137347,-0.07671231155326441,1
3.12,0.2383327992358475,0.6575221357453969,0.2355753252102558,-0.41918933650954937,-0.06365608810517287,1
3.14,0.1804586343296261,0.6121392313786471,0.19207973336593942,-0.431680597049021,-0.05787416490622138,1
3.16,0.12148540923049381,0.5685146182787029,0.14879333663413993,-0.4470292090482091,-0.058973225099132304,1
3.18,0.05589463961199438,0.523719585595213,0.10183358783170832,-0.46782494598321867,-0.06559076961849943,1
3.2,0.005499481661042994,0.4806802668790233,0.06295727050112401,-0.47518078521798035,-0.05039515795095139,1
3.22,-0.004026246364235028,0.44296071808977555,0.04579032863630843,-0.4469869644540106,-0.009525728025278023,1
3.24,0.0015137424011970638,0.40722746324241305,0.036798020024242116,-0.405713720841216,0.005539988765432092,1
3.2600000000000002,-3.595578217518167e-05,0.3708385746367624,0.024279661628228737,-0.3708745304189376,-0.0015496981833722455,1
3.2800000000000002,-0.0003851759489698892,0.3332559816117928,0.010999691024556724,-0.3336411575607627,-0.0003492201667947075,1
3.3000000000000003,0.00029781810737799467,0.29871249460180377,0.0012386697882856054,-0.29841467649442577,0.0006829940563478839,1
3.3200000000000003,-0.00011785451074764921,0.27180765243257043,-0.0008602316005109771,-0.2719255069433181,-0.0004156726181256439,1
3.34,7.059790133198603e-06,0.2479700484612273,0.0003060874621303529,-0.24796298867109412,0.0001249143008808478,1
3.3600000000000003,2.680252366497135e-05,0.22290900991950552,5.278999952537954e-06,-0.22288220739584055,1.9742733531772746e-05,1
3.38,-2.1964417479555248e-05,0.19715557892538926,-8.726915853997201e-05,-0.19717754334286883,-4.87669411445266e-05,1
3.4000000000000004,9.12870638226961e-06,0.17359697108472266,6.382190970753047e-05,-0.17358784237834038,3.109312386182486e-05,1
3.42,-8.473053034044724e-07,0.15492567844682886,-2.3969364840356525e-05,-0.15492652575213225,-9.976011685674083e-06,1
3.4400000000000004,-1.8513645046182394e-06,0.13842848204805483,5.50754448057626e-07,-0.13843033341255945,-1.004059201213767e-06,1
3.46,1.615079502135216e-06,0.12120139568205329,6.112970945984353e-06,-0.12119978060255115,3.4664440067534554e-06,1
3.4800000000000004,-7.037699000226332e-07,0.10298555725732296,-4.721137108305828e-06,-0.10298626102722298,-2.3188494021578492e-06,1
3.5,8.662274880329839e-08,0.08731420082501887,1.8663732320673702e-06,-0.08731411420227006,7.903926488259316e-07,1
3.5200000000000005,1.2680112550206756e-07,0.07805335765956106,-1.1048966065819904e-07,-0.07805323085843556,4.0178376698769165e-08,1
3.54,-1.1840051562988523e-07,0.07128255448918598,-4.254317009635146e-07,-0.07128267288970161,-2.4520164113195277e-07,1
3.5600000000000005,5.402146378093905e-08,0.06340543018747369,3.482101581881885e-07,-0.06340537616600991,1.7242197941082428e-07,1
3.58,-8.166276996519609e-09,0.055481511395708935,-1.445789239856887e-07,-0.05548151956198593,-6.218774077745865e-08,1
3.6,-8.598795845471565e-09,0.048240057851226474,1.332654816232411e-08,-0.048240066450022316,-4.325188489519565e-10,1
3.62,8.653069065773131e-09,0.04206940356743514,2.939109433255649e-08,-0.04206939491436607,1.7251864911244696e-08,1
3.64,-4.1299507295615595e-09,0.036526592284858564,-2.560602778914586e-08,-0.03652659641480929,-1.278301979533469e-08,1
3.66,7.328378028889643e-10,0.03081903228224879,1.114721558928265e-08,-0.030819031549410986,4.8627885324505236e-09,1
3.68,5.762261080922362e-10,0.024690493933774735,-1.365423894000868e-09,-0.024690493357548627,-1.5661169479672816e-10,1
3.7,-6.303850556986487e-10,0.01955545148339322,-2.013389569066079e-09,-0.019555452113778276,-1.2066111637908848e-09,1
3.72,3.145377797713899e-10,0.017019619354214373,1.877280112866572e-09,-0.01701961903967659,9.449228354700386e-10,1
3.74,-6.360771017904797e-11,0.015465080257191033,-8.557354726962193e-10,-0.015465080320798743,-3.7814548995043787e-10,1
3.7600000000000002,-3.8056790519117114e-11,0.01341982845770973,1.2888576214314518e-10,-0.01341982849576652,2.5550919659930857e-11,1
3.7800000000000002,4.5773572702362736e-11,0.011514552919627746,1.3656695697351636e-10,-0.011514552873854174,8.383036322147985e-11,1
